DATE OCC,TIME OCC,AREA,AREA NAME,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Premis Desc,Weapon Desc,Status Desc,Crm Cd 1,LOCATION,Cross Street,LAT,LON
01/04/2020 12:00:00 AM,500,1,Central,330,BURGLARY FROM VEHICLE,31,M,STREET,,Invest Cont,330.0,GRAND,S  PICO,34.0384,-118.2646
06/10/2020 12:00:00 AM,1900,4,Hollenbeck,210,ROBBERY,24,F,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,210.0,200 N  AVENUE 25,,34.078,-118.2181
02/16/2020 12:00:00 AM,2350,7,Wilshire,624,BATTERY - SIMPLE ASSAULT,29,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,624.0,6000 W  6TH                          ST,,34.0677,-118.3548
12/24/2020 12:00:00 AM,1310,7,Wilshire,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),47,F,STREET,,Invest Cont,331.0,6000    COMEY                        AV,,34.0339,-118.3747
01/04/2020 12:00:00 AM,40,1,Central,624,BATTERY - SIMPLE ASSAULT,48,F,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,624.0,500    SAN JULIAN                   ST,,34.0446,-118.245
09/18/2020 12:00:00 AM,1400,8,West LA,354,THEFT OF IDENTITY,32,F,SINGLE FAMILY DWELLING,,Invest Cont,354.0,1600    BARRY                        AV,,34.042,-118.4531
09/19/2020 12:00:00 AM,1040,3,Southwest,210,ROBBERY,23,M,STREET,HAND GUN,Invest Cont,210.0,OBAMA                        BL,VIRGINIA                     RD,34.0215,-118.3393
09/17/2020 12:00:00 AM,2255,5,Harbor,901,VIOLATION OF RESTRAINING ORDER,46,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Adult Other,901.0,200 W  AMAR                         ST,,33.7478,-118.2822
01/04/2020 12:00:00 AM,1230,1,Central,624,BATTERY - SIMPLE ASSAULT,40,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,100    PASEO DE LA PLAZA,,34.0615,-118.2412
01/04/2020 12:00:00 AM,500,1,Central,624,BATTERY - SIMPLE ASSAULT,57,F,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,624.0,500 S  SAN PEDRO                    ST,,34.0437,-118.2455
01/04/2020 12:00:00 AM,1630,1,Central,330,BURGLARY FROM VEHICLE,32,M,PARKING LOT,,Invest Cont,330.0,1300 S  LOS ANGELES                  ST,,34.0357,-118.2593
11/07/2020 12:00:00 AM,1000,8,West LA,886,DISTURBING THE PEACE,58,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Adult Other,886.0,1200 S  HOLT                         AV,,34.0561,-118.3784
11/28/2020 12:00:00 AM,315,18,Southeast,901,VIOLATION OF RESTRAINING ORDER,25,F,SINGLE FAMILY DWELLING,PHYSICAL PRESENCE,Adult Other,901.0,9400    MAIE                         AV,,33.952,-118.2446
01/02/2020 12:00:00 AM,2130,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),18,M,LA UNION STATION (NOT LINE SPECIFIC),,Invest Cont,440.0,800 N  ALAMEDA                      ST,,34.0563,-118.2374
01/04/2020 12:00:00 AM,2130,1,Central,330,BURGLARY FROM VEHICLE,25,M,STREET,,Invest Cont,330.0,JESSE                        ST,SANTA FE,34.0364,-118.2303
01/04/2020 12:00:00 AM,1300,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),37,F,MISSIONS/SHELTERS,,Invest Cont,440.0,500 S  SAN PEDRO                    ST,,34.0437,-118.2455
03/26/2020 12:00:00 AM,1435,4,Hollenbeck,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,SIDEWALK,HAND GUN,Invest Cont,230.0,2200    THOMAS                       ST,,34.0707,-118.2103
01/04/2020 12:00:00 AM,15,1,Central,888,TRESPASSING,67,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,888.0,100 E  4TH                          ST,,34.0482,-118.2472
01/05/2020 12:00:00 AM,200,1,Central,624,BATTERY - SIMPLE ASSAULT,26,M,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,600 S  SPRING                       ST,,34.046,-118.2509
01/04/2020 12:00:00 AM,1700,1,Central,330,BURGLARY FROM VEHICLE,47,M,GARAGE/CARPORT,,Invest Cont,330.0,700 S  FLOWER                       ST,,34.0487,-118.2588
01/04/2020 12:00:00 AM,2345,1,Central,624,BATTERY - SIMPLE ASSAULT,21,F,LA UNION STATION (NOT LINE SPECIFIC),"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,800 N  ALAMEDA                      ST,,34.0563,-118.2374
01/03/2020 12:00:00 AM,2315,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),26,F,NIGHT CLUB (OPEN EVENINGS ONLY),,Invest Cont,440.0,600 S  SPRING                       ST,,34.046,-118.2509
01/04/2020 12:00:00 AM,1900,1,Central,210,ROBBERY,64,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,210.0,7TH,SPRING                       ST,34.0449,-118.2528
01/04/2020 12:00:00 AM,1230,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),26,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,440.0,900    NEW DEPOT                    ST,,34.0652,-118.2451
01/03/2020 12:00:00 AM,2200,1,Central,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),31,F,PARKING UNDERGROUND/BUILDING,,Invest Cont,420.0,400    CASANOVA                     ST,,34.0713,-118.2291
01/04/2020 12:00:00 AM,1915,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",39,M,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,740.0,600 S  GRAND                        AV,,34.0488,-118.2553
10/27/2020 12:00:00 AM,2010,8,West LA,626,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,626.0,SEPULVEDA,TENNESSEE,34.0387,-118.4366
01/01/2020 12:00:00 AM,1,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),25,F,BAR/COCKTAIL/NIGHTCLUB,,Invest Cont,440.0,500 S  SPRING                       ST,,34.0467,-118.252
01/05/2020 12:00:00 AM,1010,1,Central,624,BATTERY - SIMPLE ASSAULT,28,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,900 N  BROADWAY,,34.064,-118.2375
10/24/2020 12:00:00 AM,1800,8,West LA,310,BURGLARY,33,M,SINGLE FAMILY DWELLING,,Invest Cont,310.0,1400 S  BENTLEY                      AV,,34.0509,-118.4459
01/04/2020 12:00:00 AM,1430,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",75,M,SIDEWALK,,Invest Cont,341.0,5TH                          ST,SAN JULIAN                   ST,34.0446,-118.245
01/04/2020 12:00:00 AM,747,1,Central,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,32,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",VERBAL THREAT,Invest Cont,930.0,700 S  OLIVE                        ST,,34.0467,-118.2556
01/05/2020 12:00:00 AM,1840,1,Central,330,BURGLARY FROM VEHICLE,30,F,STREET,,Invest Cont,330.0,900 S  LOS ANGELES                  ST,,34.0407,-118.2541
05/15/2020 12:00:00 AM,800,8,West LA,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",44,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Adult Other,956.0,1100    ROXBURY                      DR,,34.0567,-118.4055
01/03/2020 12:00:00 AM,1,1,Central,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),28,M,STREET,,Invest Cont,420.0,LOS ANGELES                  ST,6TH                          ST,34.0433,-118.2504
01/06/2020 12:00:00 AM,30,1,Central,626,INTIMATE PARTNER - SIMPLE ASSAULT,26,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,626.0,1000 S  BROADWAY,,34.0409,-118.2574
01/05/2020 12:00:00 AM,1945,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",56,M,STREET,,Adult Arrest,740.0,FLOWER,PICO,34.0401,-118.2668
01/05/2020 12:00:00 AM,2120,1,Central,350,"THEFT, PERSON",35,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,350.0,200 W  6TH                          ST,,34.046,-118.2509
01/05/2020 12:00:00 AM,1717,1,Central,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,28,F,SIDEWALK,,Invest Cont,421.0,HILL,3RD,34.0503,-118.2504
01/05/2020 12:00:00 AM,519,1,Central,888,TRESPASSING,19,M,LA UNION STATION (NOT LINE SPECIFIC),,Invest Cont,888.0,800 N  ALAMEDA                      ST,,34.0563,-118.2374
01/05/2020 12:00:00 AM,2330,1,Central,624,BATTERY - SIMPLE ASSAULT,43,F,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,500 S  SAN PEDRO                    ST,,34.0442,-118.2439
02/06/2020 12:00:00 AM,2115,4,Hollenbeck,946,OTHER MISCELLANEOUS CRIME,12,F,SINGLE FAMILY DWELLING,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,946.0,200 N  SOTO                         ST,,34.0445,-118.2116
01/05/2020 12:00:00 AM,2030,1,Central,647,THROWING OBJECT AT MOVING VEHICLE,43,M,STREET,ROCK/THROWN OBJECT,Invest Cont,647.0,HILL,PICO,34.0377,-118.2621
01/06/2020 12:00:00 AM,240,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),59,M,SIDEWALK,,Invest Cont,440.0,700 S  BROADWAY,,34.0452,-118.2534
01/05/2020 12:00:00 AM,2045,1,Central,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34,F,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,745.0,1400 S  OLIVE                        ST,,34.0366,-118.2643
01/05/2020 12:00:00 AM,2030,1,Central,310,BURGLARY,38,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,310.0,1800 S  MAIN                         ST,,34.0317,-118.2641
01/01/2020 12:00:00 AM,100,1,Central,330,BURGLARY FROM VEHICLE,37,M,PARKING LOT,,Invest Cont,330.0,700 S  FIGUEROA                     ST,,34.0494,-118.2599
05/12/2020 12:00:00 AM,1110,3,Southwest,354,THEFT OF IDENTITY,27,F,CELL PHONE STORE,,Invest Cont,354.0,2500 S  SYCAMORE                     AV,,34.0335,-118.3537
01/06/2020 12:00:00 AM,755,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",61,X,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Adult Arrest,230.0,6TH                          ST,BROADWAY,34.047,-118.2526
01/04/2020 12:00:00 AM,1025,8,West LA,940,EXTORTION,49,M,SINGLE FAMILY DWELLING,,Adult Other,940.0,2200    SAN YSIDRO                   DR,,34.1114,-118.4245
01/06/2020 12:00:00 AM,930,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,M,STREET,OTHER KNIFE,Invest Cont,230.0,COMMERCIAL                   ST,LOS ANGELES,34.0527,-118.2398
01/06/2020 12:00:00 AM,600,1,Central,330,BURGLARY FROM VEHICLE,43,F,PARKING UNDERGROUND/BUILDING,,Invest Cont,330.0,600 N  BROADWAY,,34.0586,-118.2402
01/05/2020 12:00:00 AM,2000,1,Central,624,BATTERY - SIMPLE ASSAULT,71,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,8TH,BROADWAY,34.0438,-118.2547
01/06/2020 12:00:00 AM,1310,1,Central,624,BATTERY - SIMPLE ASSAULT,71,M,LA UNION STATION (NOT LINE SPECIFIC),"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,800 N  ALAMEDA                      ST,,34.0563,-118.2374
01/06/2020 12:00:00 AM,1230,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),55,M,CLOTHING STORE,,Invest Cont,442.0,700 S  FLOWER                       ST,,34.0487,-118.2588
01/06/2020 12:00:00 AM,1450,1,Central,330,BURGLARY FROM VEHICLE,19,F,STREET,,Invest Cont,330.0,4TH,ALAMEDA,34.0433,-118.2381
01/01/2020 12:00:00 AM,1230,1,Central,330,BURGLARY FROM VEHICLE,68,F,STREET,,Invest Cont,330.0,W  5TH                          ST,S  SPRING                       ST,34.0474,-118.2496
01/03/2020 12:00:00 AM,1458,1,Central,354,THEFT OF IDENTITY,38,F,BANK,,Invest Cont,354.0,800 S  HILL                         ST,,34.0462,-118.2585
01/03/2020 12:00:00 AM,1830,1,Central,480,BIKE - STOLEN,48,M,MTA BUS,,Invest Cont,480.0,6TH,HILL,34.0474,-118.2531
01/06/2020 12:00:00 AM,1330,1,Central,624,BATTERY - SIMPLE ASSAULT,69,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,7TH,SAN PEDRO,34.0407,-118.2468
11/09/2020 12:00:00 AM,800,9,Van Nuys,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",14,F,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,810.0,6400    CALHOUN                      AV,,34.1867,-118.4422
02/13/2020 12:00:00 AM,1425,10,West Valley,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",37,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,956.0,7100    WOODLEY                      AV,,34.1994,-118.4837
11/17/2020 12:00:00 AM,1550,7,Wilshire,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),26,M,OTHER BUSINESS,,Adult Arrest,442.0,100    THE GROVE                    DR,,34.0747,-118.3563
01/04/2020 12:00:00 AM,1300,1,Central,330,BURGLARY FROM VEHICLE,50,F,PARKING LOT,,Invest Cont,330.0,100 S  FIGUEROA                     ST,,34.0569,-118.254
01/06/2020 12:00:00 AM,2200,1,Central,624,BATTERY - SIMPLE ASSAULT,13,M,MTA - BLUE LINE - 7TH AND METRO CENTER,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,600 S  FIGUEROA                     ST,,34.0509,-118.2585
01/06/2020 12:00:00 AM,920,1,Central,662,"BUNCO, GRAND THEFT",61,M,OTHER BUSINESS,,Invest Cont,662.0,100 E  17TH                         ST,,34.0329,-118.2632
03/02/2020 12:00:00 AM,2130,11,Northeast,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),50,M,STREET,,Invest Cont,745.0,6100    DELPHI                       ST,,34.1241,-118.1878
01/05/2020 12:00:00 AM,1900,1,Central,330,BURGLARY FROM VEHICLE,26,M,PARKING LOT,,Invest Cont,330.0,700 S  GRAND                        AV,,34.0473,-118.2566
01/06/2020 12:00:00 AM,1930,1,Central,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,26,F,DRUG STORE,VERBAL THREAT,Invest Cont,930.0,400 S  BROADWAY,,34.0495,-118.2494
01/06/2020 12:00:00 AM,2100,1,Central,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,26,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,236.0,1200 S  FIGUEROA                     ST,,34.0423,-118.2666
01/06/2020 12:00:00 AM,2230,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),45,M,DEPARTMENT STORE,,Invest Cont,440.0,700 S  FIGUEROA                     ST,,34.0483,-118.2631
01/05/2020 12:00:00 AM,100,1,Central,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),36,F,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,745.0,8TH,OLIVE,34.0452,-118.2569
07/19/2020 12:00:00 AM,2330,12,77th Street,624,BATTERY - SIMPLE ASSAULT,45,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,624.0,65TH                         ST,VAN NESS                     AV,33.98,-118.3177
01/06/2020 12:00:00 AM,1800,1,Central,330,BURGLARY FROM VEHICLE,24,M,STREET,,Invest Cont,330.0,14TH,OLIVE,34.037,-118.2651
01/02/2020 12:00:00 AM,955,1,Central,480,BIKE - STOLEN,50,M,SIDEWALK,,Invest Cont,480.0,7TH                          ST,FIGUEROA,34.0494,-118.2599
01/02/2020 12:00:00 AM,1900,1,Central,330,BURGLARY FROM VEHICLE,25,F,PARKING LOT,,Invest Cont,330.0,300 S  BROADWAY,,34.051,-118.248
01/02/2020 12:00:00 AM,1400,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),27,M,MARKET,,Invest Cont,440.0,300 S  BROADWAY,,34.051,-118.248
12/09/2020 12:00:00 AM,2100,18,Southeast,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),10,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,812.0,2200 E  115TH                        ST,,33.9297,-118.2335
01/02/2020 12:00:00 AM,1900,1,Central,330,BURGLARY FROM VEHICLE,33,M,STREET,,Invest Cont,330.0,4TH                          ST,CENTRAL,34.0438,-118.2397
01/04/2020 12:00:00 AM,121,1,Central,330,BURGLARY FROM VEHICLE,53,M,PARKING LOT,,Invest Cont,330.0,12TH,FLOWER,34.0415,-118.2654
01/03/2020 12:00:00 AM,2030,1,Central,330,BURGLARY FROM VEHICLE,38,F,STREET,,Invest Cont,330.0,8TH                          ST,MAPLE,34.0408,-118.2511
01/05/2020 12:00:00 AM,100,1,Central,330,BURGLARY FROM VEHICLE,23,M,PARKING LOT,,Invest Cont,330.0,11TH                         ST,MAIN                         ST,34.0387,-118.2576
01/07/2020 12:00:00 AM,735,1,Central,624,BATTERY - SIMPLE ASSAULT,74,M,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,624.0,300 E  5TH                          ST,,34.0453,-118.2443
01/07/2020 12:00:00 AM,920,1,Central,624,BATTERY - SIMPLE ASSAULT,23,M,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,200 W  WASHINGTON                   BL,,34.0363,-118.2672
01/06/2020 12:00:00 AM,400,1,Central,330,BURGLARY FROM VEHICLE,26,F,STREET,,Invest Cont,330.0,800    JAMES M WOOD                 BL,,34.0483,-118.2631
01/03/2020 12:00:00 AM,1940,1,Central,330,BURGLARY FROM VEHICLE,23,M,STAPLES CENTER *,,Invest Cont,330.0,1100 S  FIGUEROA                     ST,,34.0431,-118.2692
11/16/2020 12:00:00 AM,830,8,West LA,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,49,F,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,236.0,13500    D ESTE                       DR,,34.0571,-118.4978
01/06/2020 12:00:00 AM,1758,1,Central,480,BIKE - STOLEN,57,M,PARKING UNDERGROUND/BUILDING,,Invest Cont,480.0,900 W  8TH                          ST,,34.0479,-118.2612
01/07/2020 12:00:00 AM,1020,1,Central,860,BATTERY WITH SEXUAL CONTACT,40,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,860.0,6TH                          ST,MAPLE,34.0439,-118.2479
01/06/2020 12:00:00 AM,1930,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),25,F,OTHER PREMISE,,Invest Cont,440.0,300 E  2ND                          ST,,34.0498,-118.24
01/06/2020 12:00:00 AM,1830,1,Central,888,TRESPASSING,34,F,DEPARTMENT STORE,,Invest Cont,888.0,700 S  FLOWER                       ST,,34.0487,-118.2588
01/06/2020 12:00:00 AM,900,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",35,M,STREET,,Invest Cont,740.0,400    SEATON                       ST,,34.0433,-118.2377
01/06/2020 12:00:00 AM,2130,1,Central,330,BURGLARY FROM VEHICLE,38,M,PARKING LOT,,Invest Cont,330.0,1000 N  BROADWAY,,34.0714,-118.2329
01/06/2020 12:00:00 AM,1500,1,Central,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,29,F,SIDEWALK,VERBAL THREAT,Invest Cont,930.0,1300    MAGDALENA                    ST,,34.0635,-118.2313
01/07/2020 12:00:00 AM,430,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),24,M,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",,Invest Cont,442.0,00    GATEWAY PLAZA                DR,,34.0551,-118.2323
01/07/2020 12:00:00 AM,800,1,Central,624,BATTERY - SIMPLE ASSAULT,26,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,600    WILSHIRE                     BL,,34.048,-118.256
01/07/2020 12:00:00 AM,2140,1,Central,220,ATTEMPTED ROBBERY,56,M,SIDEWALK,BOTTLE,Invest Cont,220.0,1ST,SPRING                       ST,34.053,-118.2444
01/06/2020 12:00:00 AM,1900,1,Central,330,BURGLARY FROM VEHICLE,26,M,STREET,,Invest Cont,330.0,500 N  FIGUEROA                     ST,,34.0617,-118.2469
01/07/2020 12:00:00 AM,2000,1,Central,625,OTHER ASSAULT,47,M,OTHER BUSINESS,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,625.0,5TH                          ST,BROADWAY,34.0481,-118.2507
01/08/2020 12:00:00 AM,315,1,Central,350,"THEFT, PERSON",29,F,PARKING UNDERGROUND/BUILDING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,350.0,GEORGIA                      ST,WEST                         RD,34.0457,-118.2665
01/08/2020 12:00:00 AM,117,1,Central,755,BOMB SCARE,29,M,STAPLES CENTER *,VERBAL THREAT,Invest Cont,755.0,1100 S  FIGUEROA                     ST,,34.0431,-118.2692
09/01/2020 12:00:00 AM,1700,10,West Valley,354,THEFT OF IDENTITY,45,F,OTHER BUSINESS,,Invest Cont,354.0,5200    GENESTA                      AV,,34.166,-118.5033
01/08/2020 12:00:00 AM,400,1,Central,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,38,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",BLUNT INSTRUMENT,Adult Arrest,236.0,500 S  SPRING                       ST,,34.0474,-118.2496
01/07/2020 12:00:00 AM,2020,1,Central,330,BURGLARY FROM VEHICLE,32,M,PARKING UNDERGROUND/BUILDING,,Invest Cont,330.0,700 W  7TH                          ST,,34.048,-118.2577
01/08/2020 12:00:00 AM,100,1,Central,624,BATTERY - SIMPLE ASSAULT,30,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,12TH                         ST,WALL                         ST,34.042,-118.2625
01/07/2020 12:00:00 AM,1500,1,Central,624,BATTERY - SIMPLE ASSAULT,62,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,100 E  5TH                          ST,,34.0467,-118.2485
01/06/2020 12:00:00 AM,1000,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),71,M,MISSIONS/SHELTERS,,Invest Cont,440.0,300 E  5TH                          ST,,34.0453,-118.2443
01/08/2020 12:00:00 AM,950,1,Central,624,BATTERY - SIMPLE ASSAULT,53,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,500    WALL                         ST,,34.0449,-118.2458
01/02/2020 12:00:00 AM,510,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",31,M,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,341.0,PICO                         BL,GRAND,34.0389,-118.2643
05/20/2020 12:00:00 AM,1250,7,Wilshire,330,BURGLARY FROM VEHICLE,53,F,SINGLE FAMILY DWELLING,,Invest Cont,330.0,1800 S  COCHRAN                      AV,,34.0443,-118.3538
01/06/2020 12:00:00 AM,1730,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),49,M,RESTAURANT/FAST FOOD,,Invest Cont,440.0,400 S  HEWITT                       ST,,34.0436,-118.2354
01/06/2020 12:00:00 AM,100,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),38,M,STREET,,Invest Cont,440.0,4TH                          ST,WALL,34.0458,-118.243
01/08/2020 12:00:00 AM,845,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",55,M,MISSIONS/SHELTERS,,Invest Cont,740.0,600 S  SAN PEDRO                    ST,,34.0421,-118.2469
01/08/2020 12:00:00 AM,1300,1,Central,761,BRANDISH WEAPON,43,M,CONSTRUCTION SITE,MACHETE,Invest Cont,761.0,1400 S  FIGUEROA                     ST,,34.0393,-118.2689
11/01/2020 12:00:00 AM,1845,16,Foothill,354,THEFT OF IDENTITY,64,F,SINGLE FAMILY DWELLING,,Invest Cont,354.0,10500    WOLDRICH                     ST,,34.2719,-118.3592
01/08/2020 12:00:00 AM,200,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),56,M,SIDEWALK,,Invest Cont,440.0,300 E  5TH                          ST,,34.0453,-118.2443
01/08/2020 12:00:00 AM,820,1,Central,626,INTIMATE PARTNER - SIMPLE ASSAULT,34,M,STREET,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,626.0,7TH,LOS ANGELES,34.0433,-118.2504
01/08/2020 12:00:00 AM,540,1,Central,330,BURGLARY FROM VEHICLE,30,M,STREET,,Invest Cont,330.0,400 E  3RD                          ST,,34.0473,-118.2425
01/08/2020 12:00:00 AM,1600,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),35,M,OTHER BUSINESS,,Invest Cont,440.0,700 S  FIGUEROA                     ST,,34.0483,-118.2631
01/07/2020 12:00:00 AM,2350,1,Central,888,TRESPASSING,36,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,888.0,200 S  SAN PEDRO                    ST,,34.0493,-118.2418
01/07/2020 12:00:00 AM,1920,1,Central,310,BURGLARY,25,F,MEDICAL/DENTAL OFFICES,,Invest Cont,310.0,800 N  HILL                         ST,,34.0628,-118.2395
01/08/2020 12:00:00 AM,1630,1,Central,480,BIKE - STOLEN,67,M,RESTAURANT/FAST FOOD,,Invest Cont,480.0,600 W  7TH                          ST,,34.0491,-118.2558
01/06/2020 12:00:00 AM,800,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",37,M,SIDEWALK,,Invest Cont,341.0,700 S  LOS ANGELES                  ST,,34.0433,-118.2504
12/28/2020 12:00:00 AM,1810,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",57,M,PARKING LOT,SEMI-AUTOMATIC PISTOL,Adult Arrest,230.0,700 S  SPRING                       ST,,34.044,-118.2528
